,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
1721,BDCQ.SF2CC7CA,2019.03,1958.298,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1722,BDCQ.SF2CC7CA,2019.06,2048.732,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1723,BDCQ.SF2CC7CA,2019.09,2216.678,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1724,BDCQ.SF2CC7CA,2019.12,2150.435,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1725,BDCQ.SF2CC7CA,2020.03,1897.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1726,BDCQ.SF2CC7CA,2020.06,1647.704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1727,BDCQ.SF2CC7CA,2020.09,2117.053,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1728,BDCQ.SF2CC7CA,2020.12,2120.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1729,BDCQ.SF2CC7CA,2021.03,2044.379,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
1730,BDCQ.SF2CC8CA,2016.06,1787.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1731,BDCQ.SF2CC8CA,2016.09,1839.21,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1732,BDCQ.SF2CC8CA,2016.12,1849.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1733,BDCQ.SF2CC8CA,2017.03,1677.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1734,BDCQ.SF2CC8CA,2017.06,1948.902,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1735,BDCQ.SF2CC8CA,2017.09,1913.476,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1736,BDCQ.SF2CC8CA,2017.12,1852.28,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1737,BDCQ.SF2CC8CA,2018.03,1921.177,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1738,BDCQ.SF2CC8CA,2018.06,2091.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1739,BDCQ.SF2CC8CA,2018.09,2092.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1740,BDCQ.SF2CC8CA,2018.12,2062.36,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1741,BDCQ.SF2CC8CA,2019.03,1912.82,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1742,BDCQ.SF2CC8CA,2019.06,1999.069,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1743,BDCQ.SF2CC8CA,2019.09,2323.305,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1744,BDCQ.SF2CC8CA,2019.12,2210.718,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1745,BDCQ.SF2CC8CA,2020.03,1877.293,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1746,BDCQ.SF2CC8CA,2020.06,1673.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1747,BDCQ.SF2CC8CA,2020.09,2064.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1748,BDCQ.SF2CC8CA,2020.12,1972.962,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1749,BDCQ.SF2CC8CA,2021.03,1964.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
1750,BDCQ.SF2CC9CA,2016.06,321.875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1751,BDCQ.SF2CC9CA,2016.09,330.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1752,BDCQ.SF2CC9CA,2016.12,345.896,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1753,BDCQ.SF2CC9CA,2017.03,314.921,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1754,BDCQ.SF2CC9CA,2017.06,310.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1755,BDCQ.SF2CC9CA,2017.09,316.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1756,BDCQ.SF2CC9CA,2017.12,342.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1757,BDCQ.SF2CC9CA,2018.03,295.911,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1758,BDCQ.SF2CC9CA,2018.06,307.811,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1759,BDCQ.SF2CC9CA,2018.09,325.249,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1760,BDCQ.SF2CC9CA,2018.12,370.314,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1761,BDCQ.SF2CC9CA,2019.03,309.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1762,BDCQ.SF2CC9CA,2019.06,313.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1763,BDCQ.SF2CC9CA,2019.09,374.852,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1764,BDCQ.SF2CC9CA,2019.12,366.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1765,BDCQ.SF2CC9CA,2020.03,335.003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1766,BDCQ.SF2CC9CA,2020.06,291.409,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1767,BDCQ.SF2CC9CA,2020.09,411.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1768,BDCQ.SF2CC9CA,2020.12,399.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1769,BDCQ.SF2CC9CA,2021.03,357.997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
1770,BDCQ.SF2DD1CA,2016.06,2676.479,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1771,BDCQ.SF2DD1CA,2016.09,2750.757,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1772,BDCQ.SF2DD1CA,2016.12,2506.292,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1773,BDCQ.SF2DD1CA,2017.03,2466.965,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1774,BDCQ.SF2DD1CA,2017.06,2838.707,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1775,BDCQ.SF2DD1CA,2017.09,3408.155,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1776,BDCQ.SF2DD1CA,2017.12,2966.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1777,BDCQ.SF2DD1CA,2018.03,3034.722,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1778,BDCQ.SF2DD1CA,2018.06,2907.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1779,BDCQ.SF2DD1CA,2018.09,3230.69,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1780,BDCQ.SF2DD1CA,2018.12,3732.455,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1781,BDCQ.SF2DD1CA,2019.03,3253.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1782,BDCQ.SF2DD1CA,2019.06,3478.543,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1783,BDCQ.SF2DD1CA,2019.09,3560.262,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1784,BDCQ.SF2DD1CA,2019.12,3272.934,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1785,BDCQ.SF2DD1CA,2020.03,3041.688,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1786,BDCQ.SF2DD1CA,2020.06,3342.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1787,BDCQ.SF2DD1CA,2020.09,3816.92,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1788,BDCQ.SF2DD1CA,2020.12,3401.558,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1789,BDCQ.SF2DD1CA,2021.03,3563.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
1790,BDCQ.SF2EE1CA,2016.06,9403.937,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
1791,BDCQ.SF2EE1CA,2016.09,9709.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
1792,BDCQ.SF2EE1CA,2016.12,9863.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
1793,BDCQ.SF2EE1CA,2017.03,9537.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
1794,BDCQ.SF2EE1CA,2017.06,10737.198,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
